Title,R_hst_SIG_STR._attempted,R_hst_SIG_STR._succeeded,R_hst_TOTAL_STR._attempted,R_hst_TOTAL_STR._succeeded,R_hst_TD_attempted,R_hst_TD_succeeded,R_hst_HEAD_attempted,R_hst_HEAD_succeeded,R_hst_BODY_attempted,R_hst_BODY_succeeded,R_hst_LEG_attempted,R_hst_LEG_succeeded,R_hst_DISTANCE_attempted,R_hst_DISTANCE_succeeded,R_hst_CLINCH_attempted,R_hst_CLINCH_succeeded,R_hst_GROUND_attempted,R_hst_GROUND_succeeded,R_hst_KD,R_hst_SIG_STR_pct,R_hst_TD_pct,R_hst_SUB_ATT,R_hst_PASS,R_hst_REV,B_hst_SIG_STR._attempted,B_hst_SIG_STR._succeeded,B_hst_TOTAL_STR._attempted,B_hst_TOTAL_STR._succeeded,B_hst_TD_attempted,B_hst_TD_succeeded,B_hst_HEAD_attempted,B_hst_HEAD_succeeded,B_hst_BODY_attempted,B_hst_BODY_succeeded,B_hst_LEG_attempted,B_hst_LEG_succeeded,B_hst_DISTANCE_attempted,B_hst_DISTANCE_succeeded,B_hst_CLINCH_attempted,B_hst_CLINCH_succeeded,B_hst_GROUND_attempted,B_hst_GROUND_succeeded,B_hst_KD,B_hst_SIG_STR_pct,B_hst_TD_pct,B_hst_SUB_ATT,B_hst_PASS,B_hst_REV,R_Height(cm),R_Reach(cm),B_Height(cm),B_Reach(cm),R_age,B_age,R_experience,B_experience,R_title_experience,B_title_experience,R_KO,B_KO,R_sub,B_sub,R_winning,B_winning,R_title_winning,B_title_winning,red_won,new_weight_class,In_NA,fight_ID
False,20.3125,10.1875,25.75,15.25,0.5,0.375,18.0,8.375,0.875,0.5625,1.4375,1.25,9.75,3.5,4.75,2.5625,5.8125,4.125,0.375,0.51125,0.171875,0.5,0.625,0.0625,122.76470588235294,49.411764705882355,143.52941176470586,67.64705882352939,3.294117647058824,1.5294117647058822,107.82352941176471,37.117647058823536,10.0,7.882352941176472,4.941176470588236,4.411764705882354,97.17647058823529,34.35294117647059,12.529411764705882,7.882352941176472,13.058823529411766,7.1764705882352935,0.2352941176470588,0.4176470588235294,0.3929411764705881,0.29411764705882354,0.8823529411764706,0.1176470588235294,182.88,187.4694,185.42,190.1491,36.0,34.0,16,17,5,1,0.5,0.4705882352941176,0.125,0.0,0.625,0.7647058823529411,0.4,1.0,True,Middle,False,2992
False,71.6067758746737,31.51298917310022,94.17598707590672,51.66738909500337,3.0379979584500565,1.3080333920967255,56.403312751756,20.333070406403056,8.8441978646192,6.158186213955477,6.359265258298465,5.021732552741604,53.84300822666234,19.647165706964312,8.197355210054912,5.540865987673523,9.566412437956567,6.324957478462364,0.25783143999957503,0.4628752984972942,0.33234172842066123,0.5426901308177573,1.4156252813399042,0.153752465010004,27.5,12.8,50.6,32.2,3.5,2.1,21.3,8.6,4.9,3.4,1.3,0.8,13.0,4.7,3.4,2.2,11.1,5.9,0.0,0.444,0.53,0.9,1.8,0.3,175.26,179.4303,187.96,192.8288,30.0,29.0,0,10,0,1,0.22212588108943496,0.1,0.1411711294584007,0.2,0.6235744745122002,0.6,0.0,0.0,False,Middle,False,2993
False,31.461538461538463,14.230769230769232,41.769230769230774,23.69230769230769,2.0769230769230766,1.1538461538461535,24.84615384615385,8.692307692307693,2.4615384615384617,2.0769230769230766,4.153846153846153,3.4615384615384617,21.0,7.230769230769232,2.769230769230769,2.0,7.6923076923076925,5.0,0.38461538461538464,0.5046153846153847,0.5938461538461538,0.6923076923076923,1.7692307692307692,0.0,40.0,18.5,65.0,38.5,5.25,1.75,36.0,15.0,4.0,3.5,0.0,0.0,19.25,5.0,3.5,2.0,17.25,11.5,0.25,0.4,0.2125,0.5,4.0,0.0,187.96,192.8288,193.04,198.1882,34.0,31.0,13,4,1,0,0.38461538461538464,0.25,0.2307692307692308,0.0,0.6153846153846154,0.5,0.0,0.0,True,Heavy,False,2994
False,55.16666666666666,21.58333333333333,107.91666666666669,68.16666666666667,6.75,2.583333333333333,44.83333333333334,14.333333333333336,8.083333333333334,5.75,2.25,1.5,42.583333333333336,14.5,4.083333333333333,2.1666666666666665,8.5,4.916666666666667,0.0,0.43333333333333335,0.475,1.0833333333333333,2.0,0.4166666666666667,89.0,30.0,109.0,46.0,11.0,1.5,77.0,22.5,8.0,5.0,4.0,2.5,68.0,15.0,8.0,6.5,13.0,8.5,0.5,0.345,0.165,0.5,3.5,0.0,170.18,174.0709,177.8,182.11,28.0,24.0,12,2,0,0,0.08333333333333333,0.0,0.16666666666666666,0.5,0.5833333333333334,1.0,0.0,0.0,False,Middle,False,2995
False,83.0,32.0,129.0,74.0,4.0,0.0,61.0,16.0,9.0,6.0,13.0,10.0,71.0,24.0,1.0,1.0,11.0,7.0,0.0,0.38,0.0,1.0,0.0,0.0,78.0,30.0,118.0,67.0,3.0,1.0,60.0,17.0,14.0,10.0,4.0,3.0,65.0,24.0,3.0,1.0,10.0,5.0,0.0,0.38,0.33,0.0,3.0,0.0,170.18,174.0709,182.88,187.4694,26.0,34.0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Light,False,2996
False,74.5,51.0,149.0,110.0,6.0,4.0,41.5,19.0,11.0,10.5,22.0,21.5,44.5,22.5,18.5,18.5,11.5,10.0,0.0,0.6950000000000001,0.665,0.0,3.0,0.0,75.5,29.5,119.0,67.0,1.5,0.5,63.0,20.0,5.0,3.0,7.5,6.5,67.5,22.5,2.0,1.5,6.0,5.5,0.5,0.38,0.25,0.0,1.0,0.5,185.42,190.1491,185.42,190.1491,25.0,27.0,2,2,0,0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,True,Middle,False,2997
False,113.6,49.6,118.8,53.6,1.8,1.0,69.2,19.4,19.6,13.8,24.8,16.4,88.4,34.0,15.8,11.2,9.4,4.4,0.6,0.4320000000000001,0.3,0.0,0.2,0.0,79.7,38.8,122.0,78.4,8.0,3.1,59.4,22.4,12.9,10.5,7.4,5.9,56.4,23.1,13.1,8.1,10.2,7.6,0.0,0.528,0.379,1.6,1.9,0.0,167.64,171.3912,172.72,176.7506,30.0,28.0,5,10,0,0,0.0,0.1,0.0,0.1,0.6,0.6,0.0,0.0,False,Light,False,2998
False,111.2,40.4,111.8,41.0,1.0,0.8,74.4,17.2,17.0,9.0,19.8,14.2,107.4,38.0,3.4,2.4,0.4,0.0,0.8,0.4400000000000001,0.4,0.0,0.2,0.0,70.55588586931603,30.824706213216235,93.1269888094418,50.94745572594137,2.8180124816085743,1.1930096767495029,55.765000996942156,19.914248875944942,8.743984239992063,6.120867645110407,6.046900632381956,4.789589692161012,53.495955577659,19.452799796000438,8.286175608511261,5.588339783167825,8.773754683145835,5.783566634048096,0.24653580809714054,0.4553116379242431,0.31351521567356494,0.5464886708046596,1.2805336816080617,0.16895080363328738,180.34,184.7897,182.88,187.4694,27.0,24.0,5,0,0,0,0.4,0.2052718511710134,0.0,0.1349417132899068,0.8,0.5863407051563648,0.0,0.0,True,Middle,False,2999
False,79.66666666666667,33.666666666666664,125.0,70.66666666666667,2.333333333333333,2.0,66.0,22.66666666666667,11.666666666666664,9.333333333333334,2.0,1.6666666666666667,67.0,22.66666666666667,3.0,3.0,9.666666666666666,8.0,0.0,0.41,0.3333333333333333,1.0,5.666666666666668,0.0,70.55588586931603,30.824706213216235,93.1269888094418,50.94745572594137,2.8180124816085743,1.1930096767495029,55.765000996942156,19.914248875944942,8.743984239992063,6.120867645110407,6.046900632381956,4.789589692161012,53.495955577659,19.452799796000438,8.286175608511261,5.588339783167825,8.773754683145835,5.783566634048096,0.24653580809714054,0.4553116379242431,0.31351521567356494,0.5464886708046596,1.2805336816080617,0.16895080363328738,175.26,179.4303,165.1,168.7115,32.0,27.0,3,0,0,0,0.0,0.2052718511710134,0.0,0.1349417132899068,0.6666666666666666,0.5863407051563648,0.0,0.0,False,Light,False,3000
False,13.5,2.0,14.0,2.5,0.0,0.0,12.0,1.0,1.5,1.0,0.0,0.0,13.0,1.5,0.5,0.5,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,70.55588586931603,30.824706213216235,93.1269888094418,50.94745572594137,2.8180124816085743,1.1930096767495029,55.765000996942156,19.914248875944942,8.743984239992063,6.120867645110407,6.046900632381956,4.789589692161012,53.495955577659,19.452799796000438,8.286175608511261,5.588339783167825,8.773754683145835,5.783566634048096,0.24653580809714054,0.4553116379242431,0.31351521567356494,0.5464886708046596,1.2805336816080617,0.16895080363328738,182.88,187.4694,187.96,192.8288,26.0,30.0,2,0,0,0,0.0,0.2052718511710134,0.0,0.1349417132899068,0.0,0.5863407051563648,0.0,0.0,False,Heavy,False,3001
False,61.5,33.0,88.0,55.5,0.0,0.0,45.0,18.0,14.5,13.0,2.0,2.0,30.5,10.5,13.0,11.5,18.0,11.0,0.5,0.63,0.0,1.0,1.0,0.0,7.0,5.0,19.0,16.0,0.0,0.0,5.0,3.0,0.0,0.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,0.0,0.71,0.0,0.0,2.0,0.0,175.26,179.4303,182.88,187.4694,34.0,26.0,2,1,0,0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,True,Middle,False,3002
True,91.77777777777777,45.33333333333334,98.88888888888887,50.66666666666666,0.4444444444444444,0.3333333333333333,72.8888888888889,31.555555555555557,17.22222222222222,12.333333333333336,1.6666666666666667,1.4444444444444444,75.66666666666667,35.444444444444436,8.444444444444445,4.666666666666667,7.666666666666668,5.222222222222221,1.0,0.5455555555555556,0.16666666666666666,0.0,0.1111111111111111,0.0,60.555555555555564,36.444444444444436,115.33333333333331,83.8888888888889,2.6666666666666665,1.7777777777777777,51.88888888888889,28.777777777777782,4.222222222222221,3.555555555555556,4.4444444444444455,4.111111111111111,21.444444444444443,9.0,8.555555555555555,6.777777777777778,30.555555555555557,20.666666666666668,0.6666666666666666,0.6011111111111113,0.4944444444444445,0.2222222222222222,2.6666666666666665,0.0,193.04,198.1882,185.42,190.1491,29.0,30.0,9,9,2,2,0.7777777777777778,0.7777777777777778,0.0,0.0,1.0,0.8888888888888888,1.0,0.5,False,Heavy,False,3003
False,70.0,24.07692307692308,91.07692307692308,42.846153846153854,3.5384615384615383,1.5384615384615383,57.07692307692307,15.230769230769232,7.3076923076923075,4.384615384615385,5.615384615384616,4.461538461538462,51.153846153846146,13.461538461538463,8.461538461538463,4.615384615384615,10.384615384615383,6.0,0.2307692307692308,0.3292307692307692,0.4130769230769231,2.0769230769230766,2.0,0.15384615384615385,35.769230769230774,13.538461538461537,42.769230769230774,20.0,2.9230769230769234,1.3846153846153846,34.615384615384606,12.538461538461537,0.8461538461538461,0.7692307692307693,0.3076923076923077,0.2307692307692308,26.07692307692308,6.384615384615384,2.3846153846153846,1.6923076923076923,7.3076923076923075,5.461538461538462,0.15384615384615385,0.4307692307692308,0.4400000000000001,1.6153846153846154,3.0769230769230766,0.38461538461538464,172.72,176.7506,177.8,182.11,29.0,29.0,13,13,0,0,0.15384615384615385,0.15384615384615385,0.3076923076923077,0.5384615384615384,0.7692307692307693,0.6923076923076923,0.0,0.0,True,Middle,False,3004
False,64.2,32.8,84.7,51.2,3.9,1.5,45.6,18.7,11.5,8.4,7.1,5.7,46.4,19.6,13.0,9.5,4.8,3.7,0.2,0.51,0.21600000000000005,0.5,1.0,0.1,97.4,36.2,117.0,52.2,1.2,0.6,89.8,30.8,6.6,4.6,1.0,0.8,84.8,28.2,6.0,4.0,6.6,4.0,0.8,0.426,0.332,0.4,0.4,0.2,182.88,187.4694,180.34,184.7897,32.0,33.0,10,5,0,0,0.3,0.2,0.0,0.0,0.7,0.8,0.0,0.0,False,Middle,False,3005
False,74.33333333333333,28.66666666666667,108.33333333333331,59.06666666666667,3.2,1.5333333333333334,67.8,23.0,4.333333333333333,3.8,2.2,1.8666666666666667,55.26666666666666,16.133333333333333,4.533333333333333,3.933333333333333,14.533333333333333,8.6,0.26666666666666666,0.396,0.4066666666666667,0.5333333333333333,3.2,0.0,54.69230769230769,25.923076923076927,65.53846153846153,36.07692307692308,0.9230769230769232,0.3076923076923077,41.153846153846146,15.076923076923075,5.769230769230768,4.153846153846153,7.769230769230768,6.6923076923076925,40.53846153846154,16.692307692307693,6.307692307692308,4.461538461538462,7.846153846153847,4.769230769230768,0.2307692307692308,0.42615384615384616,0.2030769230769231,0.4615384615384616,0.5384615384615384,0.15384615384615385,187.96,192.8288,187.96,192.8288,31.0,29.0,15,13,1,0,0.3333333333333333,0.38461538461538464,0.0,0.2307692307692308,0.7333333333333333,0.6923076923076923,0.0,0.0,True,Middle,False,3006
False,60.0,25.842105263157894,119.36842105263158,81.57894736842105,1.5789473684210529,0.8947368421052632,45.05263157894736,16.157894736842106,7.157894736842105,4.368421052631579,7.7894736842105265,5.315789473684211,34.89473684210526,11.26315789473684,15.0,7.947368421052633,10.105263157894736,6.63157894736842,0.2631578947368421,0.4568421052631579,0.39842105263157895,0.5263157894736842,1.1578947368421053,0.0,70.55588586931603,30.824706213216235,93.1269888094418,50.94745572594137,2.8180124816085743,1.1930096767495029,55.765000996942156,19.914248875944942,8.743984239992063,6.120867645110407,6.046900632381956,4.789589692161012,53.495955577659,19.452799796000438,8.286175608511261,5.588339783167825,8.773754683145835,5.783566634048096,0.24653580809714054,0.4553116379242431,0.31351521567356494,0.5464886708046596,1.2805336816080617,0.16895080363328738,180.34,184.7897,185.42,190.1491,32.0,29.0,19,0,0,0,0.3684210526315789,0.2052718511710134,0.10526315789473684,0.1349417132899068,0.631578947368421,0.5863407051563648,0.0,0.0,False,Middle,False,3007
False,57.0,20.0,68.33333333333333,29.66666666666667,2.0,1.3333333333333333,51.0,17.0,4.333333333333333,1.6666666666666667,1.6666666666666667,1.3333333333333333,42.0,11.0,1.0,0.3333333333333333,14.0,8.666666666666666,0.6666666666666666,0.33,0.26666666666666666,0.3333333333333333,1.3333333333333333,0.0,110.0,32.0,115.33333333333331,37.333333333333336,1.6666666666666667,0.6666666666666666,97.66666666666669,24.66666666666667,9.0,5.0,3.333333333333333,2.333333333333333,103.66666666666669,27.33333333333333,4.333333333333333,3.333333333333333,2.0,1.3333333333333333,0.3333333333333333,0.26666666666666666,0.44333333333333336,0.0,0.0,0.0,167.64,171.3912,170.18,174.0709,34.0,29.0,3,3,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,False,Light,False,3008
False,18.5,13.5,46.0,34.0,0.0,0.0,12.0,7.5,4.0,3.5,2.5,2.5,10.5,7.0,2.0,1.0,6.0,5.5,0.5,0.75,0.0,0.5,1.0,0.5,77.0,17.0,81.0,21.0,3.0,0.0,64.0,9.0,5.0,2.0,8.0,6.0,74.0,16.0,3.0,1.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,172.72,176.7506,172.72,176.7506,23.0,29.0,2,1,0,0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,True,Light,False,3009
False,44.22222222222222,17.833333333333332,47.944444444444436,21.277777777777782,1.0,0.7777777777777778,36.77777777777778,12.166666666666664,5.166666666666667,3.7222222222222223,2.2777777777777777,1.9444444444444444,33.55555555555556,11.944444444444445,4.0,2.2222222222222223,6.666666666666668,3.6666666666666665,0.6666666666666666,0.4088888888888889,0.3472222222222222,0.05555555555555555,0.2777777777777778,0.1111111111111111,82.75,31.75,95.75,42.0,5.5,3.5,71.5,22.5,8.75,7.5,2.5,1.75,57.0,22.75,1.5,0.75,24.25,8.25,0.5,0.43,0.775,0.75,1.75,0.5,175.26,179.4303,172.72,176.7506,30.0,28.0,18,4,0,0,0.3888888888888889,0.25,0.0,0.25,0.6111111111111112,0.5,0.0,0.0,False,Middle,False,3010
False,86.0,35.5,90.33333333333331,39.66666666666666,0.8333333333333334,0.3333333333333333,65.16666666666667,21.166666666666668,12.0,6.833333333333332,8.833333333333334,7.5,72.16666666666667,25.83333333333333,8.5,6.833333333333332,5.333333333333333,2.833333333333333,0.6666666666666666,0.4066666666666667,0.3333333333333333,0.0,0.0,0.3333333333333333,49.0,12.0,49.0,12.0,0.0,0.0,30.0,5.0,5.0,2.0,14.0,5.0,49.0,12.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,1.0,0.0,0.0,177.8,182.11,177.8,182.11,27.0,24.0,6,1,1,0,0.3333333333333333,0.0,0.0,1.0,0.6666666666666666,1.0,0.0,0.0,False,Middle,False,3011
False,39.333333333333336,18.666666666666668,59.66666666666666,34.333333333333336,3.6666666666666665,1.6666666666666667,36.66666666666666,16.333333333333332,2.333333333333333,2.0,0.3333333333333333,0.3333333333333333,25.0,9.0,6.0,4.666666666666667,8.333333333333334,5.0,0.3333333333333333,0.4766666666666667,0.31,0.3333333333333333,3.6666666666666665,0.0,93.5,27.5,94.0,28.0,0.0,0.0,88.0,23.5,5.0,3.5,0.5,0.5,87.0,24.5,4.5,1.5,2.0,1.5,0.5,0.54,0.0,0.0,0.0,0.0,195.58,200.8679,190.5,195.5085,27.0,27.0,3,2,0,0,0.0,0.5,0.3333333333333333,0.0,0.6666666666666666,0.5,0.0,0.0,False,Heavy,False,3012
False,134.14285714285714,32.857142857142854,161.0,55.28571428571429,1.1428571428571428,0.2857142857142857,115.57142857142857,20.571428571428573,10.0,6.142857142857142,8.571428571428571,6.142857142857142,125.42857142857143,28.0,5.285714285714286,2.571428571428572,3.4285714285714284,2.2857142857142856,0.14285714285714285,0.3071428571428571,0.09428571428571428,0.42857142857142855,0.7142857142857143,0.7142857142857143,141.0,52.66666666666666,141.33333333333334,53.0,0.0,0.0,120.0,37.333333333333336,19.0,13.333333333333336,2.0,2.0,128.33333333333334,46.33333333333334,5.0,2.6666666666666665,7.666666666666668,3.6666666666666665,0.6666666666666666,0.3366666666666667,0.0,0.0,0.0,0.0,177.8,182.11,180.34,184.7897,33.0,21.0,7,3,0,0,0.0,0.3333333333333333,0.14285714285714285,0.0,0.2857142857142857,0.6666666666666666,0.0,0.0,False,Light,False,3013
False,105.6,54.0,131.6,78.4,3.6,1.2,81.8,32.8,16.8,15.4,7.0,5.8,81.4,35.0,16.2,13.0,8.0,6.0,0.0,0.524,0.28200000000000003,0.2,2.4,0.2,63.0,34.0,66.0,36.0,0.0,0.0,37.0,12.0,16.0,13.0,10.0,9.0,51.0,24.0,11.0,9.0,1.0,1.0,1.0,0.53,0.0,0.0,0.0,0.0,160.02,163.3521,167.64,171.3912,32.0,29.0,5,1,0,0,0.0,1.0,0.0,0.0,0.8,1.0,0.0,0.0,False,Light,False,3014
False,50.0,19.714285714285715,64.14285714285714,33.142857142857146,1.7142857142857142,0.42857142857142855,46.14285714285714,16.428571428571427,2.4285714285714284,2.0,1.4285714285714286,1.2857142857142858,37.57142857142857,12.571428571428573,7.7142857142857135,3.4285714285714284,4.714285714285714,3.7142857142857135,0.42857142857142855,0.41571428571428576,0.21428571428571427,0.14285714285714285,0.5714285714285714,0.0,67.33333333333333,34.666666666666664,75.16666666666667,41.66666666666666,0.0,0.0,55.16666666666666,24.33333333333333,4.0,3.1666666666666665,8.166666666666666,7.166666666666668,56.5,26.5,4.833333333333333,2.833333333333333,6.0,5.333333333333333,1.0,0.52,0.0,0.6666666666666666,0.3333333333333333,0.0,182.88,187.4694,190.5,195.5085,37.0,34.0,7,6,1,0,0.5714285714285714,0.6666666666666666,0.0,0.0,0.5714285714285714,0.8333333333333334,1.0,0.0,True,Heavy,False,3015
True,71.6067758746737,31.51298917310022,94.17598707590672,51.66738909500337,3.0379979584500565,1.3080333920967255,56.403312751756,20.333070406403056,8.8441978646192,6.158186213955477,6.359265258298465,5.021732552741604,53.84300822666234,19.647165706964312,8.197355210054912,5.540865987673523,9.566412437956567,6.324957478462364,0.25783143999957503,0.4628752984972942,0.33234172842066123,0.5426901308177573,1.4156252813399042,0.153752465010004,70.55588586931603,30.824706213216235,93.1269888094418,50.94745572594137,2.8180124816085743,1.1930096767495029,55.765000996942156,19.914248875944942,8.743984239992063,6.120867645110407,6.046900632381956,4.789589692161012,53.495955577659,19.452799796000438,8.286175608511261,5.588339783167825,8.773754683145835,5.783566634048096,0.24653580809714054,0.4553116379242431,0.31351521567356494,0.5464886708046596,1.2805336816080617,0.16895080363328738,182.88,187.4694,182.88,187.4694,25.0,27.0,0,0,0,0,0.22212588108943496,0.2052718511710134,0.1411711294584007,0.1349417132899068,0.6235744745122002,0.5863407051563648,0.0,0.0,True,Middle,False,3016
False,37.77777777777778,19.33333333333333,40.888888888888886,22.11111111111111,0.2222222222222222,0.0,26.0,9.666666666666666,1.6666666666666667,1.2222222222222223,10.111111111111109,8.444444444444445,34.55555555555556,16.88888888888889,1.1111111111111112,0.7777777777777778,2.1111111111111107,1.6666666666666667,0.7777777777777778,0.5355555555555556,0.0,0.1111111111111111,0.4444444444444444,0.0,49.0,32.0,50.0,33.0,0.0,0.0,22.0,10.0,15.0,14.0,12.0,8.0,48.0,31.0,1.0,1.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,180.34,184.7897,193.04,198.1882,33.0,29.0,9,1,0,0,0.3333333333333333,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,True,Heavy,False,3017
False,98.6,47.6,114.6,61.2,3.4,1.4,82.8,35.0,5.6,3.8,10.2,8.8,72.2,34.0,20.2,10.8,6.2,2.8,0.0,0.4560000000000001,0.376,0.8,1.2,0.6,57.0,25.0,66.0,32.75,9.0,1.5,47.75,19.5,7.5,4.25,1.75,1.25,35.75,10.5,10.75,6.5,10.5,8.0,0.0,0.4625,0.445,0.25,1.0,0.0,175.26,179.4303,182.88,187.4694,24.0,27.0,5,4,0,1,0.0,0.25,0.4,0.0,0.8,0.5,0.0,1.0,True,Light,False,3018
False,46.0,20.11111111111111,83.33333333333333,53.111111111111114,3.6666666666666665,1.2222222222222223,36.22222222222222,12.666666666666664,5.111111111111111,3.888888888888889,4.666666666666667,3.555555555555556,33.888888888888886,11.333333333333336,5.222222222222221,3.888888888888889,6.888888888888888,4.888888888888889,0.3333333333333333,0.42,0.2822222222222222,0.8888888888888888,1.0,0.1111111111111111,60.66666666666666,29.33333333333333,75.66666666666667,44.33333333333334,0.3333333333333333,0.3333333333333333,49.0,19.666666666666668,10.333333333333334,8.666666666666666,1.3333333333333333,1.0,44.66666666666666,16.333333333333332,14.333333333333336,11.666666666666664,1.6666666666666667,1.3333333333333333,0.3333333333333333,0.4833333333333333,0.3333333333333333,0.6666666666666666,1.6666666666666667,0.3333333333333333,182.88,187.4694,185.42,190.1491,37.0,29.0,9,3,0,0,0.2222222222222222,0.0,0.2222222222222222,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,True,Middle,False,3019
False,140.0,82.0,229.0,155.0,6.0,4.0,102.0,50.0,35.0,29.0,3.0,3.0,34.0,10.0,23.0,19.0,83.0,53.0,1.0,0.58,0.66,0.0,10.0,0.0,58.0,28.0,79.0,46.0,0.0,0.0,46.0,20.0,7.0,6.0,5.0,2.0,46.0,21.0,7.0,6.0,5.0,1.0,0.0,0.48,0.0,0.0,0.0,0.0,177.8,182.11,175.26,179.4303,30.0,33.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,True,Light,False,3020
False,71.6067758746737,31.51298917310022,94.17598707590672,51.66738909500337,3.0379979584500565,1.3080333920967255,56.403312751756,20.333070406403056,8.8441978646192,6.158186213955477,6.359265258298465,5.021732552741604,53.84300822666234,19.647165706964312,8.197355210054912,5.540865987673523,9.566412437956567,6.324957478462364,0.25783143999957503,0.4628752984972942,0.33234172842066123,0.5426901308177573,1.4156252813399042,0.153752465010004,70.55588586931603,30.824706213216235,93.1269888094418,50.94745572594137,2.8180124816085743,1.1930096767495029,55.765000996942156,19.914248875944942,8.743984239992063,6.120867645110407,6.046900632381956,4.789589692161012,53.495955577659,19.452799796000438,8.286175608511261,5.588339783167825,8.773754683145835,5.783566634048096,0.24653580809714054,0.4553116379242431,0.31351521567356494,0.5464886708046596,1.2805336816080617,0.16895080363328738,177.8,182.11,172.72,176.7506,30.0,26.0,0,0,0,0,0.22212588108943496,0.2052718511710134,0.1411711294584007,0.1349417132899068,0.6235744745122002,0.5863407051563648,0.0,0.0,False,Middle,False,3021
False,23.6,13.0,35.6,23.2,2.8,2.2,19.0,9.0,2.4,2.0,2.2,2.0,10.6,4.4,2.4,1.8,10.6,6.8,0.2,0.5920000000000001,0.72,2.8,3.4,0.6,58.0,25.83333333333333,90.5,55.0,6.5,2.833333333333333,46.66666666666666,17.166666666666668,7.666666666666668,5.5,3.6666666666666665,3.1666666666666665,36.16666666666666,10.166666666666666,10.333333333333334,6.5,11.5,9.166666666666666,0.0,0.4983333333333334,0.5516666666666666,0.5,2.5,0.0,180.34,184.7897,182.88,187.4694,25.0,31.0,5,6,0,0,0.0,0.0,0.4,0.16666666666666666,0.6,0.5,0.0,0.0,True,Middle,False,3022
False,107.0,54.5,159.0,103.0,3.5,1.0,79.5,28.5,17.5,16.0,10.0,10.0,83.5,33.5,17.5,15.0,6.0,6.0,0.0,0.525,0.2,1.0,2.5,0.0,141.0,65.0,157.0,78.0,0.0,0.0,98.0,31.0,38.0,29.0,5.0,5.0,127.0,60.0,12.0,5.0,2.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,170.18,174.0709,167.64,171.3912,29.0,30.0,2,1,0,0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,False,Light,False,3023
False,71.6067758746737,31.51298917310022,94.17598707590672,51.66738909500337,3.0379979584500565,1.3080333920967255,56.403312751756,20.333070406403056,8.8441978646192,6.158186213955477,6.359265258298465,5.021732552741604,53.84300822666234,19.647165706964312,8.197355210054912,5.540865987673523,9.566412437956567,6.324957478462364,0.25783143999957503,0.4628752984972942,0.33234172842066123,0.5426901308177573,1.4156252813399042,0.153752465010004,101.0,36.0,107.0,39.0,4.0,2.0,77.0,20.0,18.0,11.0,6.0,5.0,93.0,31.0,8.0,5.0,0.0,0.0,0.0,0.35,0.5,0.0,1.0,0.0,177.8,182.11,175.26,179.4303,31.0,29.0,0,1,0,0,0.22212588108943496,0.0,0.1411711294584007,0.0,0.6235744745122002,0.0,0.0,0.0,True,Middle,False,3024
False,92.0,37.5,121.0,58.5,1.5,0.0,73.5,24.5,13.0,8.5,5.5,4.5,80.5,30.5,11.5,7.0,0.0,0.0,0.0,0.405,0.0,0.0,0.0,0.0,225.0,79.0,227.0,81.0,5.0,0.0,192.0,64.0,28.0,11.0,5.0,4.0,203.0,67.0,22.0,12.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,172.72,176.7506,170.18,174.0709,25.0,26.0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,Light,False,3025
False,82.0,21.88888888888889,107.33333333333331,43.77777777777778,4.5555555555555545,1.6666666666666667,74.0,18.444444444444443,6.333333333333332,2.6666666666666665,1.6666666666666667,0.7777777777777778,70.55555555555556,15.111111111111109,2.7777777777777777,1.0,8.666666666666666,5.777777777777778,0.1111111111111111,0.33222222222222225,0.42,1.3333333333333333,3.6666666666666665,0.2222222222222222,132.625,52.75,149.125,67.375,3.375,1.0,104.75,32.25,17.0,11.75,10.875,8.75,110.625,38.25,19.0,13.125,3.0,1.375,0.0,0.41,0.375,0.0,0.375,0.125,177.8,182.11,172.72,176.7506,35.0,28.0,9,8,0,1,0.1111111111111111,0.125,0.4444444444444444,0.0,0.7777777777777778,0.625,0.0,1.0,False,Middle,False,3026
